Id,Response
2144,7
2145,5
2147,8
2150,4
2154,8
2155,2
2166,5
2169,5
2173,6
2176,2
2178,8
2179,6
2180,7
2184,8
2185,8
2188,6
2190,8
2194,6
2195,7
2198,5
2205,8
2206,8
2207,5
2212,6
2213,8
2216,8
2218,1
2224,8
2225,8
2228,8
2236,6
2242,8
2246,6
2250,8
2255,6
2256,1
2267,1
2268,7
2269,8
2272,6
2275,1
2280,8
2282,8
2287,8
2289,8
2293,8
2296,6
2307,7
2309,8
2313,5
2325,7
2327,8
2336,6
2339,6
2342,8
2347,8
2350,4
2360,6
2364,2
2369,5
2379,8
2394,6
2395,2
2399,8
2402,6
2410,8
2416,8
2420,8
2427,6
2434,8
2435,8
2441,8
2447,8
2452,6
2463,7
2467,8
2468,8
2470,7
2476,6
2483,2
2487,5
2492,8
2502,8
2504,7
2510,8
2511,2
2512,8
2517,8
2520,8
2521,8
2523,7
2524,8
2525,8
2526,7
2528,8
2530,2
2532,5
2536,5
2540,5
2541,8
2543,1
2549,8
2550,2
2556,5
2557,8
2559,6
2565,8
2566,8
2567,1
2568,5
2570,8
2573,8
2577,8
2578,8
2583,1
2586,6
2587,5
2588,8
2591,8
2597,6
2606,7
2607,8
2608,8
2611,2
2612,7
2613,6
2616,8
2621,8
2622,6
2634,8
2639,8
2642,8
2644,7
2650,4
2655,7
2664,8
2667,6
2670,7
2679,1
2681,6
2683,1
2685,8
2687,8
2696,6
2699,8
2712,1
2716,8
2720,8
2725,6
2726,8
2731,7
2733,8
2740,8
2742,8
2748,6
2749,8
2763,7
2771,8
2772,6
2773,6
2783,8
2784,8
2789,5
2796,7
2798,5
2799,8
2800,6
2802,8
2805,6
2809,7
2816,6
2817,7
2821,8
2822,8
2829,7
2832,2
2842,7
2844,2
2846,6
2851,7
2852,5
2853,8
2856,7
2862,1
2866,8
2868,6
2886,8
2892,6
2893,4
2898,7
2917,1
2923,4
2927,6
2930,8
2931,3
2935,8
2936,1
2961,2
2964,7
2967,8
2968,8
2970,1
2977,2
2978,8
2979,8
2985,6
2986,3
2989,6
2997,4
2999,8
3004,8
3008,8
3010,7
3020,8
3022,8
3024,7
3027,8
3032,8
3033,8
3048,1
3053,8
3056,8
3070,8
3071,2
3073,8
3080,8
3098,8
3099,6
3109,8
3110,8
3115,2
3121,8
3128,6
3132,1
3133,6
3141,8
3144,7
3145,1
3154,8
3159,8
3164,2
3168,5
3172,2
3176,6
3186,8
3193,1
3196,7
3199,1
3200,1
3209,8
3210,8
3214,7
3229,1
3230,7
3233,8
3242,2
3244,6
3249,5
3251,4
3253,1
3264,6
3271,2
3272,8
3274,7
3276,2
3280,5
3282,6
3285,8
3297,7
3298,7
3307,6
3309,8
3310,8
3312,6
3314,8
3315,2
3316,7
3319,5
3322,8
3327,8
3332,5
3334,8
3336,2
3338,6
3340,7
3343,2
3352,8
3353,6
3356,8
3357,8
3360,6
3365,8
3366,7
3367,8
3369,8
3374,7
3376,1
3381,8
3385,5
3386,8
3397,8
3403,5
3409,2
3414,8
3415,8
3423,8
3427,2
3428,8
3439,2
3441,2
3442,1
3447,1
3453,6
3456,1
3458,2
3459,6
3462,8
3464,8
3477,8
3480,6
3483,8
3490,6
3497,8
3498,7
3500,5
3504,6
3509,2
3510,8
3511,7
3525,1
3528,6
3529,2
3531,5
3532,8
3536,8
3537,5
3538,6
3547,6
3557,6
3572,7
3573,7
3588,8
3590,7
3597,8
3601,6
3602,8
3608,8
3611,6
3616,8
3619,6
3623,7
3638,2
3641,6
3643,8
3647,4
3648,7
3662,5
3663,8
3665,7
3679,8
3683,1
3692,6
3700,8
3705,6
3706,8
3711,8
3712,8
3716,1
3725,7
3727,8
3739,8
3740,6
3743,1
3744,2
3750,8
3751,6
3752,6
3753,6
3754,2
3761,8
3762,8
3764,2
3773,6
3774,5
3775,8
3776,8
3785,6
3788,8
3791,6
3792,8
3794,2
3797,7
3798,8
3807,5
3808,8
3810,5
3813,6
3815,8
3818,7
3820,4
3824,8
3832,8
3836,8
3837,6
3849,7
3853,6
3861,2
3862,8
3863,6
3867,6
3868,8
3871,8
3873,6
3874,2
3879,7
3881,7
3883,8
3887,6
3888,6
3889,1
3898,2
3901,8
3904,1
3905,5
3907,6
3911,3
3915,6
3917,7
3923,8
3925,6
3931,6
3934,7
3943,5
3946,6
3947,6
3949,6
3958,6
3959,8
3960,2
3969,8
3971,8
3973,8
3976,8
3979,8
3982,8
3992,7
3993,6
3995,7
3997,7
4002,8
4003,8
4006,8
4010,8
4011,8
4012,8
4019,8
4020,4
4026,5
4030,2
4033,6
4034,8
4038,2
4045,7
4046,8
4047,2
4048,8
4055,8
4061,8
4063,1
4066,8
4069,8
4076,8
4081,8
4086,8
4087,8
4094,8
4096,3
4105,6
4107,7
4110,7
4115,6
4128,4
4131,8
4136,5
4140,5
4141,6
4142,8
4146,6
4156,6
4159,8
4171,8
4174,2
4175,6
4180,8
4187,8
4191,5
4193,8
4197,8
4201,8
4203,6
4205,5
4206,4
4209,8
4213,8
4215,6
4220,8
4223,8
4225,7
4234,2
4241,2
4244,8
4247,8
4254,8
4255,3
4262,2
4263,8
4266,1
4269,8
4270,2
4271,2
4274,8
4279,6
4286,1
4287,6
4288,8
4290,2
4294,8
4296,8
4299,7
4302,8
4316,8
4320,5
4321,5
4324,5
4325,2
4326,8
4332,8
4334,8
4343,8
4348,8
4350,7
4353,6
4356,8
4361,6
4367,2
4369,8
4371,6
4373,6
4374,2
4376,8
4393,5
4394,7
4397,1
4398,8
4404,8
4410,7
4411,1
4412,8
4414,1
4415,8
4418,6
4420,2
4426,7
4427,1
4430,1
4431,5
4435,6
4437,8
4438,8
4458,8
4461,6
4462,5
4464,6
4482,8
4484,7
4489,4
4494,8
4496,8
4503,6
4508,5
4515,1
4516,8
4517,8
4518,8
4524,5
4525,3
4527,8
4529,8
4535,6
4538,1
4544,6
4545,2
4550,1
4551,7
4554,8
4563,6
4565,8
4573,6
4576,8
4578,2
4587,8
4590,8
4597,2
4600,8
4608,8
4612,1
4615,8
4616,1
4618,6
4620,6
4622,8
4624,7
4628,6
4631,8
4633,8
4646,6
4648,2
4655,8
4669,8
4673,8
4677,8
4680,8
4683,6
4691,2
4694,8
4697,8
4698,2
4704,2
4711,6
4713,6
4716,5
4724,7
4727,8
4730,8
4731,7
4732,5
4741,3
4742,8
4743,8
4753,8
4758,8
4762,1
4765,5
4782,2
4787,8
4788,8
4789,1
4790,8
4792,8
4797,7
4805,7
4806,6
4809,6
4814,8
4823,8
4825,2
4830,6
4832,5
4833,1
4840,6
4841,7
4844,7
4845,7
4849,6
4858,6
4870,7
4875,7
4877,6
4882,5
4891,1
4900,8
4905,8
4907,6
4908,8
4923,6
4924,8
4925,8
4927,1
4933,8
4935,8
4941,1
4944,8
4946,6
4953,6
4956,2
4968,5
4985,1
4989,8
4995,2
5005,6
5010,1
5016,8
5018,8
5029,4
5031,7
5037,5
5039,6
5041,1
5043,6
5052,7
5055,6
5059,8
5063,8
5067,8
5070,6
5072,7
5073,7
5079,8
5086,6
5093,6
5094,1
5098,8
5101,8
5108,5
5112,8
5113,8
5119,8
5120,6
5121,1
5126,8
5127,8
5128,8
5131,4
5137,4
5146,8
5148,6
5150,7
5159,8
5160,6
5163,6
5170,8
5177,4
5179,6
5185,7
5188,2
5190,8
5191,5
5192,6
5195,1
5198,7
5208,5
5214,8
5215,8
5219,4
5220,8
5223,2
5224,1
5225,8
5227,2
5229,8
5231,1
5236,8
5237,1
5238,6
5240,6
5248,8
5252,8
5256,5
5269,8
5270,5
5272,8
5275,8
5276,6
5279,8
5280,8
5281,8
5291,6
5292,6
5294,6
5296,8
5302,6
5307,7
5312,8
5313,6
5314,8
5315,1
5316,8
5317,8
5318,6
5321,2
5322,8
5323,6
5324,8
5334,8
5343,3
5344,2
5345,6
5355,2
5364,6
5369,8
5371,8
5380,8
5385,2
5392,1
5395,6
5396,8
5398,8
5400,8
5402,8
5411,8
5412,1
5414,2
5417,5
5424,8
5427,8
5428,5
5430,6
5432,1
5438,2
5448,8
5459,3
5460,8
5461,7
5463,2
5477,6
5479,5
5481,8
5482,7
5491,7
5493,8
5506,6
5507,2
5517,6
5532,6
5533,7
5534,8
5541,8
5542,1
5548,2
5551,5
5553,6
5554,6
5565,7
5574,8
5575,8
5576,1
5583,2
5584,2
5586,1
5587,5
5588,8
5596,8
5597,8
5601,8
5603,8
5613,8
5614,8
5618,8
5619,6
5621,8
5622,8
5627,8
5628,7
5630,8
5633,1
5639,4
5643,7
5649,5
5653,7
5655,7
5664,1
5667,5
5670,8
5674,2
5678,8
5680,5
5687,5
5692,7
5694,6
5697,8
5701,4
5704,8
5710,8
5711,1
5716,2
5724,8
5725,4
5726,5
5727,6
5731,7
5749,2
5751,8
5755,6
5756,6
5761,8
5767,5
5768,5
5770,5
5772,4
5773,8
5775,8
5776,6
5784,2
5792,2
5793,7
5794,8
5797,8
5799,8
5800,8
5805,2
5809,8
5813,4
5817,8
5824,6
5829,6
5832,2
5835,6
5837,5
5847,8
5854,7
5857,6
5860,8
5872,6
5874,8
5876,6
5880,2
5882,6
5891,7
5892,7
5906,8
5922,8
5923,5
5927,7
5929,5
5941,2
5942,3
5945,8
5947,6
5950,7
5951,8
5952,6
5960,8
5965,6
5967,8
5974,8
5977,1
5984,5
5987,8
5991,1
5996,2
5997,8
6002,2
6005,1
6008,8
6009,5
6014,7
6027,6
6030,1
6033,8
6034,2
6035,8
6043,8
6046,6
6047,6
6048,8
6070,8
6071,6
6085,1
6090,7
6091,8
6092,7
6098,8
6106,8
6108,8
6111,1
6115,8
6117,5
6121,6
6124,6
6126,8
6129,7
6131,8
6141,7
6142,3
6143,1
6144,6
6147,6
6148,4
6155,6
6158,8
6159,7
6162,4
6166,8
6172,1
6177,1
6178,8
6181,6
6182,8
6185,7
6191,8
6195,8
6204,7
6205,8
6211,5
6212,8
6219,8
6220,8
6223,5
6226,8
6239,6
6243,8
6249,2
6252,8
6255,5
6260,6
6261,6
6263,5
6264,7
6270,2
6271,8
6272,8
6274,8
6277,2
6280,7
6284,8
6286,4
6288,2
6290,6
6293,6
6299,7
6301,8
6304,2
6306,8
6308,8
6309,6
6312,8
6321,6
6322,6
6331,6
6335,7
6340,7
6343,8
6344,1
6347,1
6348,5
6349,8
6350,8
6354,8
6355,6
6362,6
6367,8
6372,6
6375,8
6379,2
6384,5
6386,8
6390,7
6396,2
6401,6
6403,1
6408,2
6410,7
6420,8
6430,8
6436,7
6440,8
6442,8
6443,8
6444,7
6459,8
6466,6
6469,7
6474,8
6475,1
6476,1
6490,2
6491,7
6496,1
6497,6
6498,6
6499,8
6501,7
6514,2
6515,6
6524,8
6526,1
6532,8
6537,2
6538,6
6541,2
6546,5
6551,1
6554,6
6557,6
6560,1
6565,6
6566,5
6578,5
6582,8
6587,6
6593,7
6596,6
6611,8
6615,7
6620,8
6626,6
6627,6
6628,5
6635,8
6639,2
6641,6
6645,6
6660,8
6663,7
6669,6
6674,7
6682,7
6685,3
6687,8
6692,5
6695,8
6696,1
6699,1
6700,6
6701,8
6705,1
6707,5
6709,8
6711,8
6714,6
6722,6
6723,7
6724,7
6726,7
6733,8
6734,8
6735,8
6736,6
6738,8
6741,8
6746,8
6754,6
6758,1
6763,1
6764,4
6768,8
6778,2
6784,6
6785,6
6787,8
6806,7
6825,2
6830,1
6831,6
6832,6
6833,5
6835,3
6842,8
6843,1
6853,5
6859,7
6860,5
6862,8
6867,6
6868,7
6885,8
6888,5
6889,6
6897,1
6898,2
6900,7
6902,5
6903,2
6907,1
6909,1
6911,1
6925,8
6930,6
6931,6
6933,6
6937,6
6941,2
6948,6
6950,8
6956,8
6957,8
6960,8
6962,2
6969,6
6971,2
6973,6
6980,8
6983,5
6985,6
6999,6
7005,8
7006,8
7007,6
7012,4
7013,6
7016,2
7017,8
7020,7
7024,6
7026,1
7027,2
7029,6
7032,2
7034,8
7044,8
7054,4
7057,8
7058,6
7060,7
7065,1
7069,1
7071,8
7076,6
7077,1
7081,1
7082,2
7093,8
7095,8
7098,7
7099,2
7105,2
7106,6
7122,6
7129,8
7130,8
7135,5
7136,2
7137,7
7138,8
7141,1
7143,6
7159,7
7162,8
7165,5
7169,4
7171,5
7172,7
7175,8
7178,1
7182,1
7190,7
7194,3
7196,8
7205,8
7207,6
7210,8
7211,6
7216,8
7219,2
7222,6
7224,8
7234,6
7237,8
7242,1
7246,8
7247,1
7251,6
7252,1
7257,4
7276,6
7281,1
7286,8
7287,8
7295,6
7297,6
7300,6
7307,8
7308,2
7310,6
7315,1
7317,7
7318,8
7322,1
7325,7
7326,8
7332,2
7342,8
7345,8
7347,6
7349,6
7352,7
7353,1
7354,8
7370,8
7392,8
7394,8
7396,6
7397,6
7400,8
7402,2
7406,8
7409,8
7410,8
7412,6
7414,2
7419,7
7420,2
7421,8
7424,6
7428,7
7431,6
7435,8
7437,8
7445,6
7449,6
7456,6
7458,8
7459,8
7463,1
7464,7
7465,8
7467,8
7471,4
7472,6
7485,1
7494,2
7505,6
7511,8
7512,8
7513,8
7514,1
7515,8
7523,5
7530,2
7531,5
7536,8
7538,8
7542,7
7543,8
7549,5
7557,8
7559,7
7560,8
7563,6
7564,7
7567,8
7572,2
7575,1
7588,5
7595,6
7596,8
7602,6
7609,6
7612,6
7613,2
7621,2
7622,7
7624,8
7625,2
7629,8
7632,8
7634,7
7636,8
7637,1
7638,2
7640,6
7643,8
7648,8
7653,1
7654,8
7662,8
7671,8
7674,6
7682,5
7683,8
7686,8
7690,4
7692,8
7694,4
7695,1
7700,6
7714,3
7715,6
7721,8
7728,8
7737,7
7739,6
7745,2
7747,5
7761,8
7762,8
7763,8
7770,5
7771,6
7774,8
7776,1
7779,2
7793,6
7795,8
7796,8
7800,8
7803,7
7808,6
7811,8
7812,6
7813,6
7814,7
7818,2
7826,8
7827,8
7831,8
7834,6
7837,2
7841,8
7842,8
7843,2
7844,6
7851,8
7854,8
7856,7
7859,8
7866,6
7869,8
7870,7
7872,1
7886,6
7892,6
7893,8
7908,8
7910,8
7914,8
7919,5
7922,6
7930,2
7932,5
7947,1
7949,6
7950,8
7952,6
7953,6
7955,8
7960,6
7961,7
7962,7
7963,8
7967,2
7968,2
7975,7
7977,1
7980,7
7985,2
7987,7
7994,5
7995,8
7999,8
8005,8
8007,2
8009,8
8014,6
8017,6
8018,7
8024,8
8025,4
8026,7
8029,1
8031,7
8035,6
8049,6
8058,6
8060,8
8061,5
8070,5
8071,8
8072,1
8073,8
8075,6
8076,6
8081,6
8082,6
8090,8
8094,6
8097,6
8107,1
8112,2
8115,6
8120,5
8123,1
8128,5
8129,8
8133,8
8138,7
8142,6
8143,8
8145,7
8146,6
8147,5
8151,7
8153,7
8163,2
8167,8
8168,5
8169,8
8172,2
8178,1
8184,2
8185,2
8186,2
8187,7
8191,3
8196,6
8205,2
8206,8
8216,3
8218,7
8219,8
8227,6
8228,8
8230,8
8231,8
8234,8
8241,8
8242,8
8245,8
8246,8
8251,8
8254,6
8262,6
8269,8
8277,8
8286,6
8287,5
8288,6
8289,6
8292,6
8293,6
8294,3
8296,5
8306,2
8307,1
8314,6
8317,2
8320,8
8326,8
8329,5
8330,6
8331,6
8343,2
8350,7
8352,1
8354,6
8355,6
8356,6
8357,5
8364,6
8370,7
8381,2
8382,7
8383,8
8386,8
8389,8
8390,7
8393,6
8399,8
8400,4
8403,2
8404,6
8405,8
8409,6
8413,6
8417,5
8418,5
8423,7
8427,7
8431,8
8432,8
8434,8
8437,8
8447,6
8449,8
8457,6
8459,6
8461,2
8466,6
8467,8
8469,7
8479,5
8481,8
8493,8
8496,8
8501,8
8502,8
8508,5
8509,8
8514,8
8518,5
8519,1
8527,8
8530,8
8537,6
8539,6
8542,8
8547,7
8550,8
8554,7
8556,5
8560,8
8566,8
8569,8
8571,8
8572,6
8575,7
8580,1
8584,7
8585,8
8587,5
8593,6
8595,7
8597,1
8598,8
8599,5
8601,8
8607,4
8612,1
8621,8
8625,5
8630,8
8631,6
8633,8
8644,8
8650,1
8652,8
8656,8
8657,8
8659,6
8660,8
8665,8
8667,1
8668,6
8670,8
8682,8
8690,5
8692,8
8698,8
8702,4
8710,7
8713,8
8714,8
8715,6
8718,1
8719,3
8722,7
8737,6
8738,8
8739,8
8740,1
8745,6
8750,8
8754,2
8757,8
8762,7
8769,8
8773,8
8782,7
8790,6
8804,1
8815,6
8818,6
8819,8
8828,8
8831,7
8838,8
8841,5
8847,2
8849,2
8857,2
8860,1
8861,8
8875,8
8884,2
8889,6
8891,8
8893,8
8894,6
8897,1
8909,6
8928,1
8932,5
8933,2
8934,8
8938,8
8943,6
8946,6
8951,5
8953,5
8959,2
8960,1
8963,6
8968,8
8972,7
8973,2
8977,3
8978,6
8980,8
8984,1
8987,8
8989,6
8995,8
8996,8
9001,3
9003,6
9005,2
9007,1
9009,7
9012,8
9015,8
9024,1
9031,6
9032,7
9035,8
9053,8
9060,6
9067,8
9068,8
9077,6
9080,8
9084,8
9087,1
9090,8
9095,6
9098,6
9101,6
9108,8
9112,5
9113,7
9117,6
9123,8
9124,8
9127,7
9130,2
9132,7
9136,6
9138,8
9142,8
9143,1
9145,8
9146,7
9148,8
9151,1
9154,8
9158,8
9163,5
9169,6
9171,1
9176,7
9181,8
9185,8
9187,8
9188,8
9190,8
9204,8
9205,6
9207,5
9213,8
9220,7
9221,7
9224,5
9225,8
9227,8
9232,8
9234,8
9237,6
9238,8
9240,2
9248,7
9253,8
9254,7
9257,6
9264,3
9267,8
9269,8
9271,6
9272,6
9276,5
9278,6
9280,6
9281,8
9286,2
9288,8
9290,8
9291,8
9293,5
9294,8
9295,8
9298,8
9303,2
9304,8
9307,8
9309,6
9314,4
9315,6
9317,8
9318,8
9319,1
9320,8
9326,8
9331,1
9339,8
9342,6
9349,1
9353,2
9359,8
9362,1
9366,8
9376,1
9384,8
9386,6
9390,1
9396,7
9399,6
9402,6
9415,6
9420,8
9421,8
9422,6
9425,1
9428,8
9440,8
9441,5
9443,7
9451,8
9456,1
9457,2
9459,7
9465,2
9475,6
9483,1
9485,8
9488,8
9492,3
9494,1
9495,2
9498,4
9502,6
9506,8
9509,8
9512,8
9516,8
9520,8
9524,1
9531,1
9532,8
9538,8
9547,2
9549,2
9550,5
9552,8
9555,8
9563,8
9565,8
9574,8
9586,3
9587,8
9593,8
9594,6
9597,7
9600,1
9603,8
9607,8
9608,6
9609,6
9610,8
9612,7
9613,6
9618,5
9619,5
9621,7
9625,7
9638,6
9644,1
9650,1
9652,6
9654,8
9660,8
9665,8
9666,6
9668,7
9672,8
9674,8
9677,2
9683,6
9689,8
9690,6
9691,4
9701,6
9709,8
9712,8
9713,6
9714,5
9717,8
9720,6
9726,8
9729,6
9730,6
9741,8
9747,7
9763,8
9765,7
9771,7
9774,8
9777,6
9779,7
9783,2
9784,8
9791,8
9802,6
9810,6
9818,8
9820,8
9822,8
9825,1
9829,8
9832,8
9839,6
9846,8
9847,7
9852,6
9854,7
9855,2
9857,5
9860,2
9863,5
9866,5
9867,8
9869,8
9875,6
9879,2
9880,6
9885,8
9889,7
9890,1
9898,7
9900,5
9901,6
9917,7
9927,2
9928,5
9933,2
9937,2
9939,8
9940,5
9942,1
9945,8
9946,6
9950,8
9953,2
9954,2
9961,6
9975,6
9980,7
9983,8
9988,6
9989,5
9990,2
9991,8
9993,5
10000,7
10007,8
10010,8
10013,8
10019,1
10024,8
10026,1
10034,8
10037,7
10038,6
10045,6
10046,8
10056,7
10060,8
10062,8
10067,6
10070,3
10073,7
10074,8
10082,8
10086,8
10092,8
10096,8
10110,7
10111,1
10113,8
10115,6
10116,8
10117,7
10132,8
10135,6
10136,8
10144,8
10147,8
10154,8
10162,8
10164,6
10166,5
10167,6
10179,8
10184,8
10192,2
10203,6
10206,2
10215,8
10217,8
10222,8
10227,5
10231,8
10232,6
10236,7
10238,7
10248,6
10252,1
10262,8
10273,6
10288,6
10289,6
10290,7
10291,7
10292,6
10296,7
10302,6
10304,6
10311,6
10312,4
10313,7
10316,5
10318,6
10319,2
10320,8
10324,1
10325,8
10329,5
10330,8
10332,2
10333,6
10344,7
10348,8
10349,6
10352,2
10353,1
10354,8
10356,8
10357,6
10360,6
10362,8
10367,8
10369,8
10370,8
10372,2
10376,8
10377,8
10379,8
10384,8
10388,7
10391,8
10395,8
10403,6
10405,6
10407,6
10411,8
10417,8
10418,7
10420,8
10422,1
10426,5
10447,7
10449,6
10450,5
10453,8
10455,2
10457,2
10458,1
10461,3
10463,2
10467,8
10470,6
10475,5
10482,8
10485,4
10495,6
10501,7
10504,8
10510,8
10513,2
10517,8
10525,6
10530,2
10536,8
10537,7
10540,6
10550,8
10551,2
10552,8
10557,8
10560,7
10562,8
10563,6
10566,1
10568,8
10578,1
10580,6
10587,8
10597,3
10599,6
10606,1
10608,8
10610,5
10614,1
10615,8
10617,7
10625,5
10629,8
10633,6
10636,8
10637,6
10640,8
10649,7
10653,8
10654,8
10656,2
10660,8
10662,6
10667,1
10669,8
10671,6
10672,8
10676,1
10677,8
10680,8
10681,1
10690,8
10702,4
10703,3
10706,8
10708,4
10710,6
10713,8
10718,6
10720,6
10724,5
10726,6
10732,7
10735,6
10739,6
10742,8
10746,4
10747,7
10748,8
10752,6
10754,8
10758,5
10766,8
10768,8
10771,6
10772,8
10781,5
10782,2
10786,7
10788,7
10789,5
10796,2
10798,8
10802,1
10804,6
10812,8
10824,1
10826,7
10833,5
10837,6
10840,3
10841,6
10842,6
10846,6
10848,8
10849,6
10850,8
10853,6
10855,8
10856,8
10858,1
10861,8
10867,6
10883,1
10890,6
10892,8
10893,8
10896,5
10897,1
10901,8
10907,8
10909,7
10910,1
10913,8
10921,8
10926,8
10929,8
10933,2
10936,8
10938,8
10940,5
10941,8
10942,8
10947,8
10949,1
10951,6
10952,2
10955,1
10977,6
10978,5
10979,7
10980,2
10993,2
10995,8
11000,5
11002,8
11008,7
11009,2
11017,8
11023,8
11026,4
11027,8
11036,8
11041,8
11050,8
11075,8
11077,5
11088,7
11090,8
11092,8
11097,1
11101,8
11110,7
11112,2
11113,5
11123,8
11124,2
11126,1
11135,6
11136,2
11139,6
11146,6
11159,8
11166,8
11173,1
11174,2
11177,6
11178,1
11180,8
11188,7
11189,6
11190,6
11192,6
11203,1
11206,1
11209,7
11215,8
11224,8
11225,2
11227,8
11231,5
11242,8
11245,6
11246,7
11249,6
11251,8
11253,8
11255,8
11257,2
11258,8
11265,8
11268,1
11270,8
11272,2
11277,6
11278,7
11282,8
11285,5
11288,8
11293,1
11295,5
11296,2
11301,7
11311,7
11317,6
11320,6
11323,8
11325,5
11331,8
11332,5
11342,8
11345,7
11350,6
11356,1
11357,8
11383,7
11386,8
11387,8
11388,6
11390,1
11392,8
11394,5
11406,6
11410,1
11412,8
11417,7
11418,8
11423,5
11424,4
