Id,Response
2144,7
2145,1
2147,8
2150,6
2154,8
2155,2
2166,5
2169,6
2173,6
2176,1
2178,8
2179,6
2180,7
2184,8
2185,8
2188,6
2190,8
2194,8
2195,8
2198,2
2205,8
2206,8
2207,6
2212,7
2213,8
2216,8
2218,5
2224,8
2225,8
2228,8
2236,7
2242,8
2246,6
2250,8
2255,7
2256,1
2267,8
2268,6
2269,8
2272,6
2275,1
2280,8
2282,8
2287,8
2289,8
2293,8
2296,8
2307,7
2309,8
2313,5
2325,7
2327,8
2336,6
2339,6
2342,8
2347,8
2350,6
2360,7
2364,8
2369,2
2379,7
2394,6
2395,6
2399,8
2402,8
2410,8
2416,7
2420,8
2427,6
2434,8
2435,8
2441,8
2447,7
2452,6
2463,7
2467,8
2468,8
2470,8
2476,6
2483,2
2487,1
2492,8
2502,8
2504,6
2510,8
2511,2
2512,8
2517,8
2520,8
2521,8
2523,1
2524,8
2525,6
2526,7
2528,8
2530,5
2532,2
2536,5
2540,6
2541,6
2543,8
2549,8
2550,2
2556,5
2557,8
2559,7
2565,8
2566,8
2567,6
2568,5
2570,8
2573,8
2577,8
2578,8
2583,2
2586,1
2587,1
2588,8
2591,8
2597,8
2606,7
2607,8
2608,8
2611,1
2612,7
2613,8
2616,8
2621,8
2622,7
2634,8
2639,8
2642,6
2644,1
2650,1
2655,7
2664,8
2667,6
2670,7
2679,5
2681,2
2683,8
2685,8
2687,8
2696,2
2699,8
2712,2
2716,6
2720,8
2725,6
2726,8
2731,6
2733,8
2740,8
2742,8
2748,5
2749,8
2763,7
2771,8
2772,6
2773,5
2783,8
2784,8
2789,1
2796,7
2798,5
2799,8
2800,6
2802,8
2805,8
2809,5
2816,8
2817,6
2821,6
2822,8
2829,7
2832,2
2842,7
2844,8
2846,6
2851,6
2852,5
2853,8
2856,7
2862,1
2866,7
2868,6
2886,8
2892,6
2893,6
2898,8
2917,1
2923,6
2927,5
2930,8
2931,1
2935,8
2936,7
2961,1
2964,8
2967,8
2968,8
2970,8
2977,6
2978,8
2979,6
2985,6
2986,6
2989,6
2997,4
2999,8
3004,8
3008,1
3010,1
3020,8
3022,8
3024,5
3027,8
3032,8
3033,8
3048,5
3053,1
3056,8
3070,8
3071,2
3073,8
3080,8
3098,8
3099,1
3109,8
3110,8
3115,2
3121,8
3128,8
3132,4
3133,6
3141,8
3144,6
3145,1
3154,1
3159,8
3164,2
3168,2
3172,5
3176,8
3186,8
3193,7
3196,2
3199,1
3200,7
3209,8
3210,8
3214,7
3229,6
3230,7
3233,8
3242,6
3244,1
3249,2
3251,3
3253,1
3264,6
3271,1
3272,8
3274,7
3276,2
3280,6
3282,6
3285,8
3297,6
3298,8
3307,6
3309,8
3310,8
3312,2
3314,8
3315,2
3316,7
3319,6
3322,8
3327,8
3332,1
3334,8
3336,1
3338,8
3340,6
3343,2
3352,6
3353,8
3356,8
3357,8
3360,6
3365,8
3366,7
3367,8
3369,8
3374,6
3376,7
3381,8
3385,5
3386,8
3397,8
3403,5
3409,5
3414,8
3415,8
3423,8
3427,8
3428,7
3439,2
3441,8
3442,1
3447,6
3453,5
3456,5
3458,6
3459,6
3462,7
3464,8
3477,8
3480,7
3483,8
3490,6
3497,7
3498,8
3500,5
3504,6
3509,1
3510,8
3511,7
3525,6
3528,6
3529,1
3531,5
3532,8
3536,8
3537,5
3538,6
3547,6
3557,6
3572,7
3573,7
3588,8
3590,8
3597,7
3601,2
3602,8
3608,8
3611,6
3616,8
3619,7
3623,7
3638,1
3641,1
3643,8
3647,6
3648,7
3662,5
3663,8
3665,2
3679,8
3683,7
3692,6
3700,7
3705,7
3706,8
3711,8
3712,7
3716,7
3725,6
3727,8
3739,7
3740,1
3743,6
3744,2
3750,8
3751,1
3752,2
3753,5
3754,6
3761,8
3762,8
3764,6
3773,8
3774,5
3775,8
3776,8
3785,6
3788,8
3791,7
3792,8
3794,1
3797,7
3798,8
3807,5
3808,4
3810,5
3813,6
3815,8
3818,6
3820,4
3824,8
3832,8
3836,8
3837,6
3849,7
3853,2
3861,1
3862,6
3863,3
3867,6
3868,8
3871,8
3873,6
3874,6
3879,8
3881,6
3883,8
3887,6
3888,5
3889,2
3898,2
3901,6
3904,1
3905,2
3907,6
3911,4
3915,6
3917,1
3923,8
3925,6
3931,6
3934,8
3943,7
3946,6
3947,7
3949,2
3958,6
3959,8
3960,5
3969,8
3971,8
3973,8
3976,8
3979,7
3982,8
3992,8
3993,6
3995,6
3997,6
4002,8
4003,8
4006,8
4010,8
4011,6
4012,8
4019,8
4020,7
4026,4
4030,2
4033,1
4034,8
4038,5
4045,8
4046,8
4047,1
4048,8
4055,8
4061,8
4063,2
4066,8
4069,8
4076,8
4081,8
4086,8
4087,8
4094,8
4096,6
4105,1
4107,2
4110,7
4115,6
4128,1
4131,8
4136,5
4140,5
4141,2
4142,8
4146,6
4156,2
4159,8
4171,8
4174,2
4175,6
4180,8
4187,6
4191,5
4193,1
4197,8
4201,7
4203,6
4205,5
4206,6
4209,8
4213,8
4215,6
4220,8
4223,8
4225,6
4234,2
4241,7
4244,8
4247,8
4254,6
4255,6
4262,5
4263,7
4266,3
4269,8
4270,1
4271,6
4274,7
4279,6
4286,1
4287,5
4288,8
4290,1
4294,8
4296,8
4299,7
4302,8
4316,8
4320,2
4321,1
4324,6
4325,1
4326,8
4332,8
4334,8
4343,8
4348,8
4350,7
4353,7
4356,8
4361,5
4367,6
4369,8
4371,8
4373,6
4374,2
4376,8
4393,1
4394,8
4397,1
4398,8
4404,8
4410,6
4411,1
4412,1
4414,7
4415,8
4418,6
4420,8
4426,7
4427,7
4430,2
4431,2
4435,8
4437,8
4438,8
4458,7
4461,6
4462,2
4464,7
4482,8
4484,8
4489,4
4494,7
4496,8
4503,1
4508,2
4515,2
4516,8
4517,8
4518,8
4524,5
4525,6
4527,8
4529,8
4535,6
4538,1
4544,2
4545,2
4550,1
4551,7
4554,8
4563,6
4565,8
4573,6
4576,8
4578,8
4587,7
4590,5
4597,6
4600,8
4608,8
4612,6
4615,8
4616,7
4618,7
4620,2
4622,8
4624,6
4628,6
4631,8
4633,8
4646,7
4648,5
4655,8
4669,8
4673,8
4677,6
4680,8
4683,1
4691,1
4694,8
4697,8
4698,6
4704,8
4711,7
4713,2
4716,5
4724,5
4727,8
4730,8
4731,7
4732,5
4741,3
4742,8
4743,8
4753,7
4758,8
4762,5
4765,1
4782,2
4787,8
4788,8
4789,1
4790,8
4792,8
4797,6
4805,6
4806,8
4809,2
4814,8
4823,8
4825,2
4830,6
4832,1
4833,6
4840,6
4841,7
4844,8
4845,8
4849,6
4858,4
4870,7
4875,8
4877,6
4882,5
4891,7
4900,6
4905,8
4907,6
4908,8
4923,8
4924,8
4925,8
4927,6
4933,8
4935,8
4941,2
4944,8
4946,5
4953,6
4956,2
4968,1
4985,2
4989,6
4995,2
5005,2
5010,1
5016,8
5018,8
5029,1
5031,2
5037,5
5039,8
5041,6
5043,6
5052,2
5055,7
5059,6
5063,8
5067,8
5070,6
5072,7
5073,6
5079,8
5086,6
5093,6
5094,1
5098,7
5101,8
5108,6
5112,2
5113,8
5119,8
5120,8
5121,7
5126,8
5127,8
5128,8
5131,4
5137,6
5146,8
5148,2
5150,7
5159,8
5160,6
5163,6
5170,8
5177,6
5179,8
5185,8
5188,7
5190,7
5191,5
5192,8
5195,7
5198,6
5208,5
5214,7
5215,8
5219,8
5220,8
5223,6
5224,2
5225,8
5227,5
5229,8
5231,5
5236,8
5237,1
5238,6
5240,5
5248,8
5252,6
5256,6
5269,8
5270,5
5272,8
5275,8
5276,7
5279,8
5280,8
5281,8
5291,6
5292,6
5294,2
5296,8
5302,8
5307,7
5312,8
5313,6
5314,8
5315,6
5316,1
5317,2
5318,4
5321,7
5322,8
5323,6
5324,8
5334,8
5343,5
5344,2
5345,1
5355,6
5364,6
5369,7
5371,8
5380,8
5385,1
5392,1
5395,8
5396,8
5398,8
5400,8
5402,8
5411,8
5412,6
5414,6
5417,7
5424,8
5427,6
5428,5
5430,6
5432,7
5438,7
5448,7
5459,3
5460,8
5461,6
5463,2
5477,6
5479,5
5481,8
5482,5
5491,1
5493,8
5506,6
5507,5
5517,7
5532,8
5533,7
5534,8
5541,8
5542,2
5548,6
5551,2
5553,5
5554,8
5565,7
5574,8
5575,8
5576,1
5583,6
5584,6
5586,2
5587,5
5588,8
5596,8
5597,8
5601,8
5603,8
5613,8
5614,8
5618,8
5619,8
5621,8
5622,8
5627,8
5628,2
5630,6
5633,1
5639,4
5643,7
5649,5
5653,6
5655,7
5664,1
5667,5
5670,8
5674,2
5678,8
5680,5
5687,2
5692,8
5694,6
5697,8
5701,6
5704,8
5710,7
5711,2
5716,5
5724,8
5725,4
5726,5
5727,8
5731,7
5749,5
5751,8
5755,6
5756,6
5761,8
5767,5
5768,5
5770,5
5772,1
5773,6
5775,8
5776,6
5784,2
5792,2
5793,1
5794,8
5797,8
5799,8
5800,8
5805,7
5809,8
5813,6
5817,8
5824,7
5829,6
5832,2
5835,3
5837,2
5847,8
5854,7
5857,6
5860,8
5872,1
5874,8
5876,1
5880,8
5882,6
5891,7
5892,6
5906,8
5922,8
5923,6
5927,6
5929,2
5941,1
5942,4
5945,8
5947,6
5950,8
5951,6
5952,6
5960,8
5965,6
5967,7
5974,8
5977,1
5984,2
5987,8
5991,2
5996,6
5997,8
6002,6
6005,2
6008,7
6009,2
6014,5
6027,8
6030,1
6033,8
6034,5
6035,8
6043,8
6046,7
6047,6
6048,8
6070,8
6071,6
6085,5
6090,7
6091,7
6092,6
6098,8
6106,8
6108,8
6111,2
6115,8
6117,1
6121,6
6124,6
6126,8
6129,7
6131,8
6141,7
6142,1
6143,1
6144,6
6147,2
6148,6
6155,6
6158,1
6159,7
6162,4
6166,8
6172,7
6177,5
6178,8
6181,6
6182,8
6185,7
6191,8
6195,8
6204,6
6205,8
6211,1
6212,8
6219,4
6220,8
6223,5
6226,8
6239,6
6243,8
6249,2
6252,8
6255,1
6260,2
6261,6
6263,5
6264,1
6270,2
6271,7
6272,8
6274,8
6277,1
6280,7
6284,8
6286,4
6288,6
6290,8
6293,6
6299,7
6301,8
6304,1
6306,6
6308,8
6309,6
6312,8
6321,6
6322,7
6331,5
6335,6
6340,6
6343,8
6344,5
6347,2
6348,5
6349,8
6350,8
6354,8
6355,2
6362,1
6367,8
6372,6
6375,8
6379,2
6384,6
6386,8
6390,6
6396,6
6401,1
6403,7
6408,5
6410,6
6420,8
6430,8
6436,7
6440,8
6442,8
6443,8
6444,6
6459,8
6466,7
6469,5
6474,7
6475,1
6476,1
6490,6
6491,7
6496,5
6497,7
6498,6
6499,5
6501,2
6514,2
6515,6
6524,8
6526,7
6532,7
6537,6
6538,6
6541,1
6546,5
6551,1
6554,1
6557,6
6560,2
6565,1
6566,6
6578,5
6582,8
6587,6
6593,7
6596,6
6611,8
6615,7
6620,7
6626,6
6627,7
6628,5
6635,8
6639,7
6641,2
6645,6
6660,8
6663,7
6669,7
6674,7
6682,6
6685,6
6687,8
6692,5
6695,2
6696,2
6699,1
6700,6
6701,8
6705,2
6707,2
6709,8
6711,8
6714,1
6722,6
6723,7
6724,7
6726,6
6733,8
6734,6
6735,8
6736,2
6738,8
6741,8
6746,4
6754,8
6758,1
6763,6
6764,4
6768,8
6778,5
6784,8
6785,6
6787,8
6806,7
6825,2
6830,4
6831,4
6832,6
6833,5
6835,5
6842,7
6843,6
6853,6
6859,6
6860,5
6862,8
6867,1
6868,7
6885,8
6888,1
6889,6
6897,2
6898,3
6900,7
6902,5
6903,5
6907,1
6909,1
6911,2
6925,8
6930,1
6931,1
6933,6
6937,8
6941,1
6948,7
6950,8
6956,8
6957,8
6960,8
6962,6
6969,2
6971,5
6973,5
6980,6
6983,5
6985,6
6999,7
7005,8
7006,8
7007,6
7012,4
7013,6
7016,6
7017,8
7020,7
7024,6
7026,1
7027,2
7029,7
7032,1
7034,8
7044,8
7054,1
7057,7
7058,8
7060,6
7065,7
7069,7
7071,7
7076,7
7077,6
7081,1
7082,6
7093,8
7095,6
7098,1
7099,1
7105,8
7106,7
7122,6
7129,8
7130,8
7135,5
7136,2
7137,7
7138,8
7141,8
7143,7
7159,7
7162,8
7165,2
7169,4
7171,5
7172,7
7175,8
7178,5
7182,7
7190,8
7194,4
7196,6
7205,8
7207,8
7210,8
7211,8
7216,8
7219,1
7222,1
7224,8
7234,7
7237,8
7242,1
7246,8
7247,1
7251,6
7252,6
7257,4
7276,6
7281,8
7286,8
7287,8
7295,6
7297,6
7300,7
7307,8
7308,2
7310,1
7315,1
7317,7
7318,8
7322,6
7325,8
7326,8
7332,6
7342,8
7345,8
7347,6
7349,6
7352,7
7353,1
7354,8
7370,6
7392,7
7394,8
7396,8
7397,6
7400,8
7402,7
7406,8
7409,8
7410,8
7412,8
7414,6
7419,6
7420,7
7421,6
7424,1
7428,8
7431,8
7435,8
7437,8
7445,6
7449,6
7456,6
7458,8
7459,7
7463,1
7464,5
7465,8
7467,8
7471,6
7472,7
7485,6
7494,5
7505,8
7511,8
7512,7
7513,6
7514,1
7515,7
7523,2
7530,6
7531,8
7536,8
7538,8
7542,6
7543,8
7549,5
7557,8
7559,6
7560,8
7563,5
7564,8
7567,8
7572,8
7575,1
7588,6
7595,6
7596,2
7602,8
7609,1
7612,6
7613,6
7621,8
7622,7
7624,8
7625,6
7629,8
7632,8
7634,7
7636,8
7637,1
7638,1
7640,2
7643,8
7648,8
7653,8
7654,8
7662,8
7671,8
7674,6
7682,5
7683,8
7686,8
7690,4
7692,8
7694,6
7695,6
7700,6
7714,4
7715,8
7721,8
7728,8
7737,6
7739,6
7745,1
7747,5
7761,8
7762,8
7763,8
7770,5
7771,6
7774,8
7776,2
7779,7
7793,6
7795,8
7796,8
7800,8
7803,7
7808,4
7811,8
7812,6
7813,2
7814,7
7818,1
7826,8
7827,8
7831,8
7834,6
7837,7
7841,8
7842,8
7843,2
7844,8
7851,8
7854,8
7856,7
7859,8
7866,6
7869,8
7870,6
7872,2
7886,5
7892,2
7893,8
7908,8
7910,8
7914,8
7919,7
7922,8
7930,1
7932,5
7947,1
7949,2
7950,8
7952,6
7953,6
7955,6
7960,6
7961,7
7962,8
7963,8
7967,1
7968,7
7975,4
7977,7
7980,6
7985,7
7987,7
7994,1
7995,8
7999,8
8005,8
8007,7
8009,7
8014,6
8017,6
8018,8
8024,6
8025,8
8026,6
8029,1
8031,8
8035,6
8049,6
8058,6
8060,8
8061,5
8070,5
8071,8
8072,7
8073,8
8075,6
8076,6
8081,6
8082,6
8090,6
8094,8
8097,6
8107,7
8112,2
8115,3
8120,5
8123,1
8128,5
8129,8
8133,6
8138,7
8142,1
8143,4
8145,6
8146,8
8147,6
8151,7
8153,8
8163,1
8167,8
8168,5
8169,1
8172,8
8178,7
8184,8
8185,7
8186,5
8187,6
8191,2
8196,6
8205,2
8206,8
8216,1
8218,7
8219,8
8227,1
8228,8
8230,7
8231,6
8234,8
8241,8
8242,8
8245,8
8246,8
8251,6
8254,2
8262,6
8269,8
8277,8
8286,5
8287,5
8288,1
8289,6
8292,6
8293,1
8294,6
8296,7
8306,6
8307,5
8314,6
8317,1
8320,8
8326,8
8329,5
8330,6
8331,1
8343,6
8350,7
8352,6
8354,2
8355,6
8356,6
8357,2
8364,8
8370,6
8381,2
8382,6
8383,8
8386,8
8389,8
8390,6
8393,7
8399,8
8400,4
8403,6
8404,1
8405,8
8409,6
8413,6
8417,5
8418,1
8423,6
8427,7
8431,8
8432,8
8434,8
8437,8
8447,6
8449,8
8457,6
8459,8
8461,1
8466,6
8467,8
8469,8
8479,5
8481,7
8493,1
8496,8
8501,8
8502,8
8508,2
8509,8
8514,8
8518,1
8519,5
8527,8
8530,6
8537,6
8539,7
8542,6
8547,7
8550,8
8554,2
8556,5
8560,7
8566,6
8569,2
8571,8
8572,7
8575,7
8580,1
8584,2
8585,8
8587,2
8593,6
8595,6
8597,7
8598,8
8599,8
8601,8
8607,6
8612,6
8621,8
8625,4
8630,8
8631,6
8633,2
8644,8
8650,6
8652,8
8656,8
8657,8
8659,8
8660,8
8665,6
8667,1
8668,6
8670,8
8682,8
8690,1
8692,8
8698,8
8702,6
8710,7
8713,8
8714,8
8715,8
8718,7
8719,4
8722,8
8737,6
8738,8
8739,8
8740,1
8745,6
8750,8
8754,2
8757,6
8762,1
8769,8
8773,8
8782,6
8790,6
8804,7
8815,7
8818,6
8819,6
8828,2
8831,6
8838,7
8841,5
8847,6
8849,1
8857,2
8860,5
8861,8
8875,8
8884,2
8889,6
8891,8
8893,8
8894,6
8897,8
8909,1
8928,7
8932,5
8933,5
8934,8
8938,8
8943,1
8946,5
8951,1
8953,5
8959,1
8960,7
8963,5
8968,8
8972,7
8973,6
8977,1
8978,7
8980,8
8984,2
8987,8
8989,8
8995,8
8996,8
9001,3
9003,6
9005,3
9007,2
9009,2
9012,8
9015,8
9024,2
9031,6
9032,1
9035,8
9053,8
9060,4
9067,8
9068,8
9077,6
9080,8
9084,8
9087,6
9090,6
9095,7
9098,2
9101,8
9108,1
9112,2
9113,7
9117,6
9123,8
9124,2
9127,2
9130,6
9132,6
9136,7
9138,8
9142,8
9143,6
9145,8
9146,5
9148,8
9151,6
9154,8
9158,8
9163,5
9169,5
9171,8
9176,6
9181,6
9185,8
9187,8
9188,8
9190,8
9204,8
9205,6
9207,5
9213,8
9220,8
9221,7
9224,5
9225,8
9227,8
9232,2
9234,6
9237,7
9238,8
9240,2
9248,7
9253,8
9254,7
9257,1
9264,3
9267,8
9269,8
9271,8
9272,6
9276,8
9278,6
9280,8
9281,8
9286,6
9288,8
9290,8
9291,8
9293,5
9294,8
9295,8
9298,8
9303,2
9304,8
9307,7
9309,7
9314,6
9315,6
9317,8
9318,8
9319,2
9320,6
9326,8
9331,2
9339,1
9342,6
9349,2
9353,2
9359,8
9362,1
9366,8
9376,5
9384,4
9386,8
9390,6
9396,6
9399,1
9402,7
9415,6
9420,6
9421,8
9422,6
9425,1
9428,8
9440,8
9441,5
9443,6
9451,7
9456,2
9457,1
9459,7
9465,1
9475,8
9483,2
9485,8
9488,8
9492,7
9494,4
9495,6
9498,3
9502,6
9506,8
9509,8
9512,8
9516,8
9520,8
9524,6
9531,1
9532,8
9538,8
9547,1
9549,1
9550,2
9552,8
9555,8
9563,8
9565,8
9574,6
9586,6
9587,8
9593,8
9594,6
9597,8
9600,1
9603,8
9607,8
9608,1
9609,2
9610,8
9612,8
9613,6
9618,2
9619,5
9621,7
9625,7
9638,6
9644,8
9650,6
9652,2
9654,8
9660,8
9665,8
9666,1
9668,2
9672,8
9674,8
9677,1
9683,5
9689,8
9690,6
9691,6
9701,8
9709,8
9712,8
9713,6
9714,5
9717,8
9720,6
9726,8
9729,6
9730,6
9741,8
9747,7
9763,8
9765,8
9771,6
9774,8
9777,6
9779,8
9783,1
9784,7
9791,8
9802,6
9810,6
9818,8
9820,8
9822,8
9825,1
9829,8
9832,8
9839,8
9846,7
9847,6
9852,5
9854,8
9855,1
9857,5
9860,6
9863,5
9866,2
9867,6
9869,8
9875,6
9879,2
9880,6
9885,8
9889,7
9890,1
9898,8
9900,2
9901,5
9917,7
9927,5
9928,5
9933,2
9937,6
9939,8
9940,2
9942,1
9945,8
9946,7
9950,8
9953,5
9954,2
9961,1
9975,8
9980,6
9983,8
9988,2
9989,2
9990,2
9991,8
9993,5
10000,2
10007,8
10010,8
10013,8
10019,6
10024,8
10026,7
10034,8
10037,6
10038,1
10045,8
10046,8
10056,7
10060,8
10062,8
10067,1
10070,6
10073,6
10074,8
10082,1
10086,8
10092,8
10096,8
10110,6
10111,8
10113,8
10115,6
10116,8
10117,8
10132,8
10135,6
10136,2
10144,8
10147,7
10154,2
10162,8
10164,8
10166,1
10167,7
10179,8
10184,8
10192,2
10203,1
10206,1
10215,8
10217,8
10222,8
10227,5
10231,8
10232,6
10236,7
10238,7
10248,7
10252,2
10262,8
10273,6
10288,7
10289,8
10290,7
10291,7
10292,7
10296,6
10302,8
10304,2
10311,8
10312,8
10313,6
10316,5
10318,8
10319,1
10320,7
10324,6
10325,7
10329,2
10330,6
10332,2
10333,1
10344,8
10348,8
10349,2
10352,2
10353,6
10354,8
10356,8
10357,6
10360,6
10362,8
10367,7
10369,8
10370,8
10372,5
10376,8
10377,8
10379,8
10384,7
10388,8
10391,8
10395,8
10403,1
10405,1
10407,2
10411,8
10417,8
10418,8
10420,8
10422,5
10426,2
10447,6
10449,8
10450,5
10453,8
10455,5
10457,5
10458,1
10461,6
10463,2
10467,8
10470,7
10475,5
10482,8
10485,4
10495,2
10501,7
10504,8
10510,8
10513,1
10517,6
10525,1
10530,6
10536,8
10537,8
10540,6
10550,8
10551,6
10552,8
10557,7
10560,2
10562,2
10563,1
10566,1
10568,8
10578,7
10580,1
10587,8
10597,2
10599,7
10606,6
10608,8
10610,5
10614,1
10615,8
10617,7
10625,2
10629,8
10633,2
10636,1
10637,4
10640,8
10649,1
10653,8
10654,8
10656,2
10660,8
10662,6
10667,6
10669,8
10671,6
10672,8
10676,6
10677,8
10680,8
10681,2
10690,8
10702,6
10703,2
10706,8
10708,4
10710,6
10713,8
10718,8
10720,6
10724,1
10726,6
10732,8
10735,6
10739,6
10742,6
10746,4
10747,6
10748,8
10752,8
10754,8
10758,6
10766,8
10768,8
10771,8
10772,8
10781,2
10782,1
10786,8
10788,7
10789,2
10796,1
10798,8
10802,6
10804,8
10812,8
10824,3
10826,7
10833,5
10837,1
10840,1
10841,6
10842,1
10846,5
10848,8
10849,6
10850,8
10853,6
10855,8
10856,8
10858,8
10861,8
10867,8
10883,1
10890,2
10892,8
10893,8
10896,5
10897,1
10901,6
10907,6
10909,7
10910,1
10913,8
10921,8
10926,8
10929,8
10933,2
10936,8
10938,6
10940,5
10941,8
10942,6
10947,8
10949,7
10951,6
10952,2
10955,8
10977,8
10978,2
10979,7
10980,1
10993,1
10995,8
11000,5
11002,8
11008,2
11009,6
11017,6
11023,8
11026,4
11027,2
11036,7
11041,8
11050,8
11075,8
11077,5
11088,6
11090,8
11092,8
11097,2
11101,8
11110,6
11112,1
11113,2
11123,7
11124,6
11126,1
11135,6
11136,6
11139,7
11146,7
11159,7
11166,8
11173,2
11174,2
11177,6
11178,8
11180,8
11188,6
11189,6
11190,2
11192,6
11203,6
11206,1
11209,2
11215,8
11224,8
11225,8
11227,8
11231,1
11242,7
11245,7
11246,6
11249,6
11251,8
11253,6
11255,8
11257,2
11258,8
11265,1
11268,1
11270,8
11272,1
11277,6
11278,7
11282,8
11285,5
11288,4
11293,1
11295,5
11296,5
11301,8
11311,7
11317,5
11320,6
11323,8
11325,5
11331,8
11332,2
11342,1
11345,7
11350,6
11356,6
11357,6
11383,7
11386,8
11387,8
11388,8
11390,1
11392,8
11394,1
11406,6
11410,6
11412,8
11417,6
11418,8
11423,1
11424,8
